C124,day of discharge,,,,,,,,,,,,,,,,,,,,,,,,
C130,Comprehensive internal medicine consultation subject to the same conditions as A130,,,,,,,,,,,,,,,,,,,,,,,,
C131,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C132,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C133,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C134,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C135,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C136,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C137,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C138,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C139,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C142,first subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C143,second subsequent visit by the MRP following transfer from an Intensive Care Area,,,,,,,,,,,,,,,,,,,,,,,,
C160,Comprehensive nephrology consultation subject to the same conditions as A160,,,,,,,,,,,,,,,,,,,,,,,,
C161,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C162,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C163,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C164,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C165,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C166,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C167,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C168,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C169,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C172,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C173,Specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C174,Specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C175,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C176,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C177,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C178,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C179,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C180,Special neurology consultation subject to the same conditions as A180,,,,,,,,,,,,,,,,,,,,,,,,
C181,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C182,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C183,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C184,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C185,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C186,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C187,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C188,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C189,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C190,Special psychiatric consultation subject to the same conditions as A190,,,,,,,,,,,,,,,,,,,,,,,,
C192,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C193,Specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C194,Specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C196,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C197,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C198,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C199,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C202,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C203,Specific assessment*,,,,,,,,,,,,,,,,,,,,,,,,
C204,Specific re-assessment*,,,,,,,,,,,,,,,,,,,,,,,,
C205,Consultation*,,,,,,,,,,,,,,,,,,,,,,,,
C206,Repeat consultation*,,,,,,,,,,,,,,,,,,,,,,,,
C207,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C208,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C209,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C220,Special genetic consultation* subject to the same conditions as A220,,,,,,,,,,,,,,,,,,,,,,,,
C222,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C223,Extended special genetic consultation* subject to the same conditions as A223,,,,,,,,,,,,,,,,,,,,,,,,
C225,Consultation*,,,,,,,,,,,,,,,,,,,,,,,,
C226,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C227,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C229,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C231,Neuro-Ophthalmology Consultation – subject to the same conditions as A231,,,,,,,,,,,,,,,,,,,,,,,,
C232,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C233,Specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C234,Specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C235,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C236,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C237,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C238,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C239,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C242,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C243,Specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C244,Specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C245,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C246,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C247,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C248,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C249,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C250,Retinopathy of prematurity assessment subject to the same conditions as A250,,,,,,,,,,,,,,,,,,,,,,,,
C260,Special paediatric consultation subject to the same conditions as A260,,,,,,,,,,,,,,,,,,,,,,,,
C262,per visit,,,,,,,,,,,,,,,,,,,,,,,,
C263,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C264,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C265,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C266,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C268,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C275,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C283,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C285,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C286,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C288,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C311,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C312,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C313,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C314,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C315,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C316,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C317,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C318,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C319,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C325,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C330,"Radiology second opinion of CT study, per study subject to the same conditions as A330",,,,,,,,,,,,,,,,,,,,,,,,
C332,"Radiology second opinion of MRI study, per study subject to the same conditions as A332",,,,,,,,,,,,,,,,,,,,,,,,
C335,Consultation subject to the same conditions as A335,,,,,,,,,,,,,,,,,,,,,,,,
C341,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C342,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C343,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C344,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C345,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C346,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C347,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C348,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C349,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C352,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C353,Specific assessment*,,,,,,,,,,,,,,,,,,,,,,,,
C354,Specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C355,Consultation*,,,,,,,,,,,,,,,,,,,,,,,,
C356,Repeat consultation*,,,,,,,,,,,,,,,,,,,,,,,,
C357,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C358,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C359,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C365,Special interventional radiological consultation subject to the same conditions as A365,,,,,,,,,,,,,,,,,,,,,,,,
C375,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C384,Consultation and Management for ACVS subject to the same conditions as A384,,,,,,,,,,,,,,,,,,,,,,,,
C385,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C395,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C411,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C412,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C413,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C414,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C415,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C416,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C417,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C418,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C419,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C425,Comprehensive physical medicine and rehabilitation consultation – subject to the same conditions as A425,,,,,,,,,,,,,,,,,,,,,,,,
C435,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C441,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C442,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C443,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C444,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C445,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C446,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C447,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C448,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C449,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C460,Comprehensive infectious disease consultation subject to the same conditions as A460,,,,,,,,,,,,,,,,,,,,,,,,
C461,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C462,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C463,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C464,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C465,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C466,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C467,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C468,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C469,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C470,Comprehensive respiratory disease consultation subject to the same conditions as A470,,,,,,,,,,,,,,,,,,,,,,,,
C471,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C472,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C473,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C474,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C475,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C476,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C477,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C478,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C479,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C480,Complex rheumatology assessment subject to the same conditions as A480,,,,,,,,,,,,,,,,,,,,,,,,
C481,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C482,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C483,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C484,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C485,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C486,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C487,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C488,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C489,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C510,Complex neuromuscular assessment subject to the same conditions as A510,,,,,,,,,,,,,,,,,,,,,,,,
C511,Complex physiatry assessment subject to the same conditions as A511,,,,,,,,,,,,,,,,,,,,,,,,
C515,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C545,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C565,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C570,Complex respiratory assessment – subject to the same conditions as A570,,,,,,,,,,,,,,,,,,,,,,,,
C575,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C585,,,,,,,,,,,,,,,,,,,,,,,,,
C586,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C590,Comprehensive rheumatology consultation subject to the same conditions as A590,,,,,,,,,,,,,,,,,,,,,,,,
C595,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C611,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C612,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C613,Medical specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C614,Medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C615,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C616,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C617,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C618,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C619,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C635,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C636,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C642,first five weeks,,,,,,,,,,,,,,,,,,,,,,,,
C643,Specific assessment,,,,,,,,,,,,,,,,,,,,,,,,
C644,Specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C645,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C646,Repeat consultation,,,,,,,,,,,,,,,,,,,,,,,,
C647,sixth to thirteenth week inclusive (maximum 3 per patient per week),,,,,,,,,,,,,,,,,,,,,,,,
C648,Concurrent care,,,,,,,,,,,,,,,,,,,,,,,,
C649,after thirteenth week (maximum 6 per patient per month),,,,,,,,,,,,,,,,,,,,,,,,
C655,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C661,Complex medical specific re-assessment,,,,,,,,,,,,,,,,,,,,,,,,
C662,Extended special paediatric consultation subject to the same conditions as A662,,,,,,,,,,,,,,,,,,,,,,,,
C665,Prenatal consultation subject to the same conditions as A665,,,,,,,,,,,,,,,,,,,,,,,,
C667,Neurodevelopmental consultation subject to same conditions as A667,,,,,,,,,,,,,,,,,,,,,,,,
C682,Extended special neurology consultation subject to the same conditions as A682,,,,,,,,,,,,,,,,,,,,,,,,
C695,Neurodevelopmental consultation subject to same conditions as A695,,,,,,,,,,,,,,,,,,,,,,,,
C735,,,,,,,,,,,,,,,,,,,,,,,,,
C745,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C765,"Consultation, patient 16 years of age and under",,,,,,,,,,,,,,,,,,,,,,,,
C770,Extended comprehensive geriatric consultation subject to the same conditions as A770,,,,,,,,,,,,,,,,,,,,,,,,
C775,Comprehensive geriatric consultation subject to the same conditions as A775,,,,,,,,,,,,,,,,,,,,,,,,
C795,Geriatric psychiatric consultation subject to same conditions as A795,,,,,,,,,,,,,,,,,,,,,,,,
C800,Midwife or Aboriginal Midwife-requested genetic assessment – subject to the same conditions as A800,,,,,,,,,,,,,,,,,,,,,,,,
C801,,,,,,,,,,,,,,,,,,,,,,,,,
C802,Extended midwife or aboriginal midwife-requested genetic assessment – subject to the same conditions as A802,,,,,,,,,,,,,,,,,,,,,,,,
C835,Comprehensive nuclear medicine consultation subject to the same conditions of A835,,,,,,,,,,,,,,,,,,,,,,,,
C845,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C865,Limited consultation,,,,,,,,,,,,,,,,,,,,,,,,
C895,Consultation,,,,,,,,,,,,,,,,,,,,,,,,
C930,"Uveitis and ocular inflammatory diseases consultation, subject to the same conditions as A930",,,,,,,,,,,,,,,,,,,,,,,,
C935,Special surgical consultation (see General Preamble GP19).,,,,,,,,,,,,,,,,,,,,,,,,
C935,Special surgical consultation (see General Preamble GP19).,,,,,,,,,,,,,,,,,,,,,,,,
C935,Special surgical consultation (see General Preamble GP19).,,,,,,,,,,,,,,,,,,,,,,,,
C935,Special surgical consultation (see General Preamble GP19).,,,,,,,,,,,,,,,,,,,,,,,,
